 
(Cantidad de reviews, Score, Titulo)
(18, 4.5, 'The Haunting of Hip Hop : A Novel', '0767912128')
(18, 4.5, 'Twelve Mile Limit', '0399148736')
(18, 4.5, 'Gramercy Park', '031230997')
(18, 4.5, 'GOOD AS GOLD', '0684839741')
(18, 4.5, 'The Diary of a Nobody ', '0192833278')
(18, 4.5, 'The Shell Collector: Stories', '0743212746')
(18, 4.5, 'Martin Chuzzlewit ', '0192834614')
(18, 4.5, 'BALLING THE JACK: A NOVEL', '0684845814')
(18, 4.5, 'Thief of Words', '0446530808')
(18, 4.5, 'Granddaddy', '0967550580')
(18, 4.5, 'By the Lake', '0679419144')
(18, 4.5, 'Celestial Navigation', '0449911802')
(18, 4.5, 'Sons of Heaven: A Novel', '0060002433')
(18, 4.5, 'The Gift of Asher Lev', '044921978')
(17, 4.5, 'Lancelot : A Novel', '0312243073')
(17, 4.5, 'Pavilion of Women', '155921287')
(17, 4.5, 'South of Reason : A Novel', '0743437993')
(17, 4.5, 'Storming Heaven', '080410297')
(17, 4.5, 'Gabriela', '0380012057')
(17, 4.5, 'Long for This World : A Novel', '039589171')
(17, 4.5, 'More Bread or I', '0385720092')
(17, 4.5, 'The Dark Room : A Novel', '0375726322')
(17, 4.5, 'Freedom Song : Three Novels', '0375704000')
(17, 4.5, 'Savage Run', '0399148876')
(17, 4.5, 'Imagining Argentina', '0553345796')
(17, 4.5, 'Emporium', '0142001953')
(17, 4.5, 'Gertrude : A Novel', '0374508127')
(17, 4.5, 'Naomi : A Novel ', '0375724745')
(17, 4.5, 'The Reivers', '0679741925')
(17, 4.5, 'After Many a Summer Dies the Swan', '1566630185')
(17, 4.5, 'Beneath the Wheel', '0374507481')
(17, 4.5, 'Pale Truth : The California Chronicles', '0970017413')
(17, 4.5, 'The Marriage of Cadmus and Harmony', '0679733485')
(17, 4.5, 'A Mighty Love', '0758202318')
(17, 4.5, 'Polar', '0142001724')
(17, 4.5, 'Emporium: Stories', '0670030724')
(17, 4.5, 'Queer', '0140083898')
(17, 4.5, 'The City of Your Final Destination', '0374281971')
(17, 4.5, 'Polar', '067003035')
(17, 4.5, 'Wild Horses', '0345438108')
(17, 4.5, 'The Dark Room : A Novel', '0375421041')
(17, 4.5, 'South of Reason: A Novel', '0743439732')
(17, 4.5, 'Columbus Slaughters Braves', '0618025200')
(17, 4.5, 'The Banyan Tree : A Novel', '0385720688')
(17, 4.5, 'Talking It Over', '0679736875')
(17, 4.5, 'The Book of Dead Birds : A Novel', '0060528036')
(17, 4.5, 'Crum: The Novel', '0937058599')
(17, 4.5, 'The Vicomte De Bragelonne ', '0192834630')
(17, 4.5, 'ROXANNA SLADE: A NOVEL', '0684853736')
(17, 4.5, 'Les Miserables', '0449300021')
(17, 4.5, 'The Diary of a Country Priest: A Novel', '0786709618')
(16, 4.5, 'Miss Minerva and William Green Hill ', '0870491822')
(16, 4.5, 'Half in Love : Stories', '0743216474')
(16, 4.5, 'The Kagonesti ', '0786900911')
(16, 4.5, 'The Language of Good', '0525945709')
(16, 4.5, 'Confessions of Felix Krull', '0679739041')
(16, 4.5, 'Someone Like You', '0452283388')
(16, 4.5, 'The Final Confession of Mabel Stark: A Novel', '0871138700')
(16, 4.5, 'Good Girls Gone Bad', '0066212693')
(16, 4.5, 'The Stories of Eva Luna', '0743217187')
(16, 4.5, 'The Song of the Earth', '1565122984')
(16, 4.5, 'Despair ', '0679723439')
(16, 4.5, 'The Professor', '0679731806')
(16, 4.5, 'Ramayana', '0520227034')
(16, 4.5, 'The Hamlet', '0679736530')
(16, 4.5, 'Nip the Buds Shoot the Kids', '0802134637')
(16, 4.5, 'The Collected Works of Billy the Kid', '067976786')
(16, 4.5, 'Toilers of the Sea', '1889439215')
(16, 4.5, 'The Box Children', '1573222194')
(16, 4.5, 'Happy Death', '0679764003')
(16, 4.5, 'According to Queeney', '0786707739')
(16, 4.5, 'The Center of Things', '0385500777')
(16, 4.5, 'According to Queeney', '0786709820')
(16, 4.5, 'Thousand Cranes', '0679762655')
(16, 4.5, 'Clock Winder ', '0449911799')
(16, 4.5, 'The Sound of the Mountain', '0679762647')
(15, 4.5, 'Some Soul To Keep', '0312193378')
(15, 4.5, 'Letranger', '2040284877')
(15, 4.5, 'L', '2070360024')
(15, 4.5, 'Nearer Than the Sky', '0312280513')
(15, 4.5, 'Fixer Chao : A Novel', '0312420536')
(15, 4.5, 'The Queen', '1400030609')
(15, 4.5, 'Cousin Bette ', '0192836684')
(15, 4.5, 'Not Without Laughter', '0020209851')
(15, 4.5, 'The Illiad ', '1557012008')
(15, 4.5, 'Cakes and Ale ', '0375725024')
(15, 4.5, 'Can You Forgive Her ', '019283469')
(15, 4.5, 'A Conversation with the Mann: A Novel', '0446528366')
(15, 4.5, 'In an Antique Land : History in the Guise of a Traveler', '0679727833')
(15, 4.5, 'Free Bird', '0758201397')
(15, 4.5, 'Sweet Tomorrows ', '1585710482')
(15, 4.5, 'Life and Loves of a She Devil', '0345323750')
(15, 4.5, 'Miguel Street', '0375713875')
(15, 4.5, 'The Second Coming : A Novel', '0312243243')
(15, 4.5, 'Chump Change', '1573227366')
(15, 4.5, 'The Beautiful Room Is Empty : A Novel ', '0679755403')
(15, 4.5, 'Brideshead Revisited : Unabridged', '069452378')
(15, 4.5, 'Jim and Louella', '0385503776')
(15, 4.5, 'Miss Julia Throws a Wedding', '0670031054')
(15, 4.5, 'Cousin Bette ', '0375759077')
(15, 4.5, 'The Huntsman', '0670894656')
(15, 4.5, 'Oblomov ', '067941729')
(15, 4.5, 'Brideshead Revisited ', '0679423001')
(15, 4.5, 'Massachusetts', '0345448251')
(15, 4.5, 'Nearer Than the Sky: A Novel', '0312265034')
(15, 4.5, 'Devil in the Dark ', '0505524074')
(15, 4.5, 'The Unknown Errors of Our Lives : Stories', '0385497288')
(15, 4.5, 'Zeke and Ned', '0743230175')
(15, 4.5, 'The Unknown Errors of Our Lives', '038549727')
(15, 4.5, 'The Birthday of the World: And Other Stories', '0066212537')
(15, 4.5, 'Bel', '0192836838')
(15, 4.5, 'The American', '0451525175')
(15, 4.5, 'A Lost Lady ', '0679728872')
(15, 4.5, 'The Counterlife', '0679749047')
(15, 4.5, 'The Riverside Chaucer', '0395290317')
(15, 4.5, 'Arr', '0375701990')
(15, 4.5, 'The Dragons ', '0786905131')
(15, 4.5, 'Alice at Heart ', '0967303524')
(15, 4.5, 'The Hatwearer', '0525947167')
(15, 4.5, 'Along Came Mary : A Bad Girl Creek Novel', '0743224612')
(15, 4.5, 'I Served the King of England', '0679727868')
(15, 4.5, 'The Way We Live Now ', '0192835610')
(15, 4.5, 'The Last Place : A Novel', '0380978199')
(15, 4.5, 'The Feast of Roses: A Novel', '0743456408')
(15, 4.5, 'Patience ', '0449210073')
(14, 4.5, 'To Swim Across the World', '0786867337')
(14, 4.5, 'Mooch', '1841950696')
(14, 4.5, 'Jacob', '048640109')
(14, 4.5, 'To Swim Across the World : A Novel', '0786886315')
(14, 4.5, 'The Real McCoy: A Novel', '0525946519')
(14, 4.5, 'Jacob', '0156457423')
(14, 4.5, 'The Coast of Good Intentions', '0395891701')
(14, 4.5, 'The Summer Fletcher Greel Loved Me : A Novel', '0743223039')
(14, 4.5, 'A Fairly Honourable Defeat ', '0141186178')
(14, 4.5, 'The Golden Days ', '0140442936')
(14, 4.5, 'My Loose Thread', '1841952745')
(14, 4.5, 'Remember Me: A Novel', '0312267681')
(14, 4.5, 'She Loves Me Not', '0786014245')
(14, 4.5, 'Perma Red', '039914899')
(14, 4.5, 'The Ventriloquist', '1582340269')
(14, 4.5, 'Disappearing into View', '0967907314')
(14, 4.5, 'Windchill Summer : A Novel ', '0345435338')
(14, 4.5, 'The Color Midnight Made : A Novel', '0743439902')
(14, 4.5, 'Unknown Man ', '0060082216')
(14, 4.5, 'Peony', '1559211687')
(14, 4.5, 'Elephant Man', '0345345134')
(14, 4.5, 'Shirley ', '0192833782')
(14, 4.5, 'The LOOP', '0684859041')
(14, 4.5, 'Don Quixote', '0142437239')
(14, 4.5, 'The Three', '0375700943')
(14, 4.5, 'GOD KNOWS', '0684841258')
(14, 4.5, 'Kalki ', '0141180374')
(14, 4.5, 'Mouthing the Words', '0786708522')
(14, 4.5, 'An Imaginary Life', '0679767932')
(14, 4.5, 'Yellow: Stories', '0393025624')
(14, 4.5, 'The Last King of Scotland', '0375703314')
(14, 4.5, 'Address Unknown', '0743412710')
(14, 4.5, 'Confessions of Zeno ', '0679722343')
(14, 4.5, 'Undressing the Moon', '031228473')
(14, 4.5, 'Life Sentence', '0399149791')
(14, 4.5, 'A Summons to Memphis ', '0375701176')
(14, 4.5, 'The Death of Sweet Mister', '0399147519')
(14, 4.5, 'Bluesman : A Novel ', '0375725164')
(13, 4.5, 'The Season of Lillian Dawes: A Novel', '0066212723')
(13, 4.5, 'Tomorrow in the Battle Think On Me', '0811214826')
(13, 4.5, 'The Life and Opinions of Tristam Shandy', '0141439777')
(13, 4.5, 'Black Sunshine', '0399149465')
(13, 4.5, 'The Shawl ', '0679729267')
(13, 4.5, 'The Spider', '0876855451')
(13, 4.5, 'Salt and Saffron', '158234261')
(13, 4.5, 'Island : The Complete Stories', '0375713042')
(13, 4.5, 'The Horse', '0940322196')
(13, 4.5, 'Salt and Saffron', '1582340935')
(13, 4.5, 'Black River : A Novel', '0380978741')
(13, 4.5, 'Cr', '9681312473')
(13, 4.5, 'Dream of the Red Chamber', '0385093799')
(13, 4.5, 'Triage : A Novel', '0684856530')
(13, 4.5, 'The Snows of Kilimanjaro and Other Stories', '0684804441')
(13, 4.5, 'In Praise of the Stepmother', '0140157085')
(13, 4.5, 'The Season of Lillian Dawes: A Novel', '0060936959')
(13, 4.5, 'Wartime Lies', '0804109907')
(13, 4.5, 'Postcards From the Edge', '0743466519')
(13, 4.5, 'Heaven', '0743449193')
(13, 4.5, 'Nop', '1558211853')
(13, 4.5, 'The Master of Go ', '0679761063')
(13, 4.5, 'Bruiser: A Novel', '0743437756')
(13, 4.5, 'In Praise of the Stepmother: A Novel', '0312421303')
(13, 4.5, 'Time Will Darken It ', '0679772588')
(13, 4.5, 'The Black Tulip ', '0192837508')
(13, 4.5, 'The spider', '0060578912')
(13, 4.5, 'The Ball and the Cross', '0486288056')
(13, 4.5, 'Glory', '0679727248')
(13, 4.5, 'The Go', '0940322994')
(13, 4.5, 'Headlock', '1565122666')
(13, 4.5, 'The Cornish Trilogy', '0140158502')
(13, 4.5, 'The Western Lands', '0140094563')
(13, 4.5, 'The Brothers of Gwynedd: Comprising', '0747232679')
(13, 4.5, 'Verbena : A Novel', '1565123484')
(13, 4.5, 'Burning Marguerite', '0375411968')
(13, 4.5, 'The Posthumous Memoirs of Bras Cubas ', '0195101707')
(13, 4.5, 'Mountain Man: A Novel of Male and Female in the Early American West', '0893012513')
(13, 4.5, 'Paper Bullets: A Fictional Autobiography ', '0295980796')
(13, 4.5, 'Simon Silber: Works for Solo Piano', '061814336')
(13, 4.5, 'Paper Bullets: A Fictional Autobiography ', '0295980788')
(12, 4.5, 'IRON SHOES: A Novel', '0684859920')
(12, 4.5, 'Green Mansions ', '0192832883')
(12, 4.5, 'Louise de la Valliere', '0192834657')
(12, 4.5, 'RIGHT HERE', '068485984')
(12, 4.5, 'The Ways of White Folks : Stories ', '0679728171')
(12, 4.5, 'Oxygen', '0151007217')
(12, 4.5, 'Heart Seizure : A Novel', '0380977583')
(12, 4.5, 'The Bell ', '0141186690')
(12, 4.5, 'The Woodlanders ', '0375400826')
(12, 4.5, 'Balls', '1565121783')
(12, 4.5, 'Horseman', '068485385')
(12, 4.5, 'Crossfire', '0825441161')
(12, 4.5, 'Valentine', '1568582153')
(12, 4.5, 'The Damnation of Theron Ware or Illumination ', '0375760350')
(12, 4.5, 'Lao Tzu: Te', '0345370996')
(12, 4.5, 'Sound of One Hand Clapping', '0802137849')
(12, 4.5, 'A Few Short Notes on Tropical Butterflies : Stories', '0060509287')
(12, 4.5, 'Highwire Moon', '0618056149')
(12, 4.5, 'Manhattan Transfer', '0395574234')
(12, 4.5, 'The Lost Steps', '0816638071')
(12, 4.5, 'Paint It Black', '0786014199')
(12, 4.5, 'The Atlas', '0140254498')
(12, 4.5, 'A Life for a Life : A Novel', '0684822784')
(12, 4.5, 'The Lost Garden: A Novel', '0393051838')
(12, 4.5, 'Golden Apples of the Sun', '0380730391')
(12, 4.5, 'Death and the Penguin', '1860468357')
(12, 4.5, 'With a Vengeance', '0312265778')
(12, 4.5, 'The Winter Zoo: A Novel', '0805069046')
(12, 4.5, 'Taps: A Novel', '0618098593')
(12, 4.5, 'King of the Mild Frontier : An Ill', '0060502495')
(12, 4.5, 'Morte D', '0940322234')
(12, 4.5, 'Shadow Without a Name: A Novel', '0374261903')
(12, 4.5, 'Secrets of the Wholly Grill: A Comic Novel about Software', '0786709650')
(12, 4.5, 'The Unvanquished ', '0679736522')
(12, 4.5, 'No End Save Victory Cassette', '1565114469')
(12, 4.5, 'Rumpole Rests His Case', '0670031399')
(12, 4.5, 'Stealing the Ambassador : A Novel', '0743214293')
(12, 4.5, 'Making Things Better', '0375508880')
(12, 4.5, 'Memorias de una geisha ', '8495501198')
(12, 4.5, 'The Notebooks of Malte Laurids Brigge : A Novel ', '0679732454')
(12, 4.5, 'Barabbas ', '067972544')
(12, 4.5, 'Magic City : A Novel', '0060929073')
(12, 4.5, 'Land of the Minotaurs ', '0786904720')
(11, 4.5, 'Old Men at Midnight ', '0345439988')
(11, 4.5, 'The Third Man', '0140286829')
(11, 4.5, 'The Good Patient: A Novel', '0312300395')
(11, 4.5, 'Places to Look for a Mother: A Novel', '0786709782')
(11, 4.5, 'The Blind Side of the Heart : A Novel', '006093235')
(11, 4.5, 'Beyond Our Mothers Footsteps', '0965904210')
(11, 4.5, 'Swimming Lessons : and Other Stories from Firozsha Baag', '067977632')
(11, 4.5, 'Collected Stories ', '0140184627')
(11, 4.5, 'The Haunting of L', '0374168253')
(11, 4.5, 'Age of Iron', '0140275657')
(11, 4.5, 'Old Men at Midnight', '0375410716')
(11, 4.5, 'Period', '0802137830')
(11, 4.5, 'A Hazard of New Fortunes ', '0140439234')
(11, 4.5, 'Meetings with the Archangel : A Comedy of the Spirit', '0060932481')
(11, 4.5, 'Beauty and Sadness', '0679761055')
(11, 4.5, 'Romola ', '0192835688')
(11, 4.5, 'Educating Waverley', '0380977680')
(11, 4.5, 'Good King Harry ', '0449005755')
(11, 4.5, 'A Time to Be Born', '1883642418')
(11, 4.5, 'Insect Dreams: The Half Life of Gregor Samsa', '0399148361')
(11, 4.5, 'Secrets of the Tsil Caf', '0425185338')
(11, 4.5, 'Two by Carrere: Class Trip', '0805055878')
(11, 4.5, 'Miss Julia Hits the Road ', '0670032077')
(11, 4.5, 'The Ice Beneath You: A Novel', '0743227840')
(11, 4.5, 'The Collected Stories of Isaac Babel', '0393324028')
(11, 4.5, 'The Tarantula in My Purse : and 172 Other Wild Pets', '0064462013')
(11, 4.5, 'The Law of Averages: New and Selected Stories', '1582431159')
(11, 4.5, 'Wise Children', '014017530')
(11, 4.5, 'Strip Cuts: A Novel', '0967521564')
(11, 4.5, 'Places to Look for a Mother: A Novel', '0786711779')
(11, 4.5, 'Jakob Von Gunten ', '0940322218')
(11, 4.5, 'The Story of Colors', '0938317458')
(11, 4.5, 'Grand Opening', '0345410173')
(11, 4.5, 'The Knife Thrower : and Other Stories', '0679781633')
(11, 4.5, 'Third Man ', '1572700610')
(11, 4.5, 'Tinisima', '0140268766')
(11, 4.5, 'Carmen and Other Stories ', '0192837222')
(11, 4.5, 'Spectacular Happiness : A Novel', '0684864304')
(11, 4.5, 'The Magician', '014018595')
(11, 4.5, 'The Captive Mind', '0679728562')
(11, 4.5, 'Junior', '0375760326')
(11, 4.5, 'Kit', '0618109277')
(11, 4.5, 'A Flag for Sunrise', '0679737626')
(11, 4.5, 'Selected Stories', '067976674')
(11, 4.5, 'Jane Eyre ', '0142437204')
(11, 4.5, 'The Complete Fiction: The Bean Trees', '0060926597')
(11, 4.5, 'Crome Yellow ', '1564783049')
(11, 4.5, 'A Man Finds His Way', '0345445988')
(11, 4.5, 'The Tarantula in My Purse : and 172 Other Wild Pets', '0060236264')
(11, 4.5, 'The Night in Lisbon', '0449912434')
(11, 4.5, 'No Name ', '019283388')
(11, 4.5, 'Winterkill : A Novel', '0312152442')
(11, 4.5, 'I', '0393323560')
(11, 4.5, 'The Medusa Plague ', '156076905')
(11, 4.5, 'Farewell Waltz: A Novel', '0060997001')
(11, 4.5, 'Lightning Field : A Novel', '0743212614')
(11, 4.5, 'The Poor Mouth: A Bad Story About the Hard Life', '1564780910')
(11, 4.5, 'The Romantic: A Novel', '0805071903')
(11, 4.5, 'Spectacular Happiness: A Novel', '0743223241')
(11, 4.5, 'The Haunting of L', '0312421664')
(2287, 4.0, 'The Lovely Bones: A Novel', '0786245972')
(2280, 4.0, 'The Lovely Bones', '1402521154')
(2280, 4.0, 'The Lovely Bones', '0316168815')
(2280, 4.0, 'The Lovely Bones', '1402532903')
(2072, 4.0, 'Left Behind: A Novel of the Earth', '0842329110')
(1377, 4.0, 'Life of Pi', '0156027321')
(1377, 4.0, 'Life of Pi', '0151008116')
(1377, 4.0, 'Life of Pi Cassette', '1565117794')
(1377, 4.0, 'Life of Pi: A Novel ', '1587244225')
(1377, 4.0, 'Life of Pi CD', '1565117808')
(1285, 4.0, 'The Poisonwood Bible', '0060175400')
(1285, 4.0, 'Poisonwood Bible', '1567406106')
(1285, 4.0, 'Poisonwood Bible', '1567404081')
(1285, 4.0, 'The Poisonwood Bible: A Novel', '0060930535')
(1155, 4.0, 'Divine Secrets of the Ya', '0060173289')
(1155, 4.0, 'Divine Secrets of the Ya', '0060094818')
(1155, 4.0, 'Divine Secrets of the Ya', '0060928336')
(1155, 4.0, 'Divine Secrets of the Ya', '069452008')
(1155, 4.0, 'Divine Secrets of the Ya', '069452168')
(1095, 4.0, 'Bag of Bones', '067102423')
(1090, 4.0, 'Summer Sisters', '0671582453')
(1069, 4.0, 'Fahrenheit 451', '0694526266')
(1005, 4.0, 'A Painted House', '0553502751')
(1005, 4.0, 'A Painted House', '038550120')
(1002, 4.0, 'A Painted House', '0553712527')
(996, 4.0, 'The Secret Life of Bees', '0670032379')
(935, 4.0, 'White Oleander', '1410400816')
(934, 4.0, 'The Great Gatsby', '0684801523')
(934, 4.0, 'Great Gatsby ', '0684830426')
(829, 4.0, 'The Fountainhead', '0452283760')
(829, 4.0, 'The  Fountainhead ', '0453009115')
(801, 4.0, 'The God of Small Things', '069451960')
(801, 4.0, 'The God of Small Things', '0060977493')
(730, 4.0, 'Cryptonomicon', '0060512806')
(728, 4.0, 'The Alchemist: A Fable About Following Your Dream', '0062502182')
(728, 4.0, 'The Alchemist: A Fable About Following Your Dream', '0062502174')
(712, 4.0, 'Girl With a Pearl Earring', '052594527')
(712, 4.0, 'Girl with a Pearl Earring', '0452282152')
(712, 4.0, 'Ishmael: An Adventure of the Mind and Spirit', '0553375407')
(652, 4.0, 'Snow Falling on Cedars', '0375408118')
(652, 4.0, 'Snow Falling on Cedars: Movie Tie', '0151004439')
(652, 4.0, 'Snow Falling on Cedars', '0375404686')
(652, 4.0, 'Snow Falling on Cedars : A Novel ', '067976402')
(631, 4.0, 'Brave New World', '0060929871')
(631, 4.0, 'Brave New World ', '1572700645')
(609, 4.0, 'The Old Man and The Sea', '0684801221')
(609, 4.0, 'Old Man And The Sea ', '0684830493')
(608, 4.0, 'Good in Bed', '0743418174')
(606, 4.0, 'Good in Bed', '0743418166')
(556, 4.0, 'Beloved : Gift Edition', '037540273')
(556, 4.0, 'Beloved ', '0452264464')
(556, 4.0, 'Beloved ', '0140283404')
(556, 4.0, 'Beloved', '0375404872')
(556, 4.0, 'Beloved', '0452280621')
(549, 4.0, 'Hearts In Atlantis', '0671024248')
(548, 4.0, 'Hearts In Atlantis ', '0743509862')
(541, 4.0, 'On the Road', '0670874787')
(541, 4.0, 'On The Road Cassette ', '0453008305')
(541, 4.0, 'On the Road ', '0140283293')
(541, 4.0, 'On the Road ', '0140185216')
(541, 4.0, 'On The Road', '0694523607')
(541, 4.0, 'On the Road', '0140042598')
(541, 4.0, 'On The Road', '0694523615')
(520, 4.0, 'Midwives: A Novel', '060960497')
(520, 4.0, 'Midwives: A Novel', '0375706771')
(504, 4.0, 'The Hours : A Novel', '0374172897')
(504, 4.0, 'The Hours', '0312305060')
(504, 4.0, 'The Hours', '0736645209')
(504, 4.0, 'The Hours : A Novel', '0312243022')
(489, 4.0, 'Atonement', '1575111144')
(489, 4.0, 'Atonement', '1575111136')
(489, 4.0, 'Atonement : A Novel', '038572179')
(487, 4.0, 'Atonement: A Novel', '0385503954')
(486, 4.0, 'American Gods', '0694525499')
(484, 4.0, 'American Gods', '0380789035')
(482, 4.0, 'Tara Road', '0440235596')
(478, 4.0, 'The Secret History', '0060518049')
(477, 4.0, 'Secret History', '0804111359')
(476, 4.0, 'Secret History : A Novel', '0449911519')
(452, 4.0, 'House of Leaves : A Novel', '0375420525')
(452, 4.0, 'House of Leaves : A novel', '0375703764')
(447, 4.0, 'The Bluest Eye', '0375411550')
(447, 4.0, 'The Bluest Eye ', '0375416528')
(447, 4.0, 'The Bluest Eye', '0375416536')
(447, 4.0, 'The Bluest Eye', '0452282195')
(442, 4.0, 'A Lesson Before Dying', '0822217856')
(442, 4.0, 'Lesson Before Dying', '0679455612')
(442, 4.0, 'A Lesson Before Dying ', '0785769811')
(442, 4.0, 'A Lesson Before Dying : A Novel ', '0375702709')
(441, 4.0, 'A Lesson Before Dying', '0375402586')
(434, 4.0, 'The Handmaid', '0808598295')
(433, 4.0, 'The Handmaid', '038549081')
(430, 4.0, 'Wuthering Heights ', '9626340630')
(430, 4.0, 'Wuthering Heights ', '0192833545')
(430, 4.0, 'Wuthering Heights ', '0679405437')
(429, 4.0, 'Deception Point', '0671027387')
(427, 4.0, 'Black and Blue : A Novel', '0375500510')
(421, 4.0, 'The Stranger ', '0679420266')
(419, 4.0, 'The Stranger ', '0679720200')
(419, 4.0, 'The Stranger', '0394533054')
(418, 4.0, 'The Runaway Jury', '0553502069')
(418, 4.0, 'The Runaway Jury', '0553455486')
(414, 4.0, 'Empire Falls', '0694525596')
(408, 4.0, 'Things Fall Apart ', '0679446230')
(408, 4.0, 'Things Fall Apart: A Novel', '0385474547')
(404, 4.0, 'What Looks Like Crazy On An Ordinary Day', '038079487')
(404, 4.0, 'What Looks Like Crazy on an Ordinary Day: A Novel ', '038097584')
(402, 4.0, 'Plainsong', '0375406182')
(402, 4.0, 'Plainsong ', '0375705856')
(394, 4.0, 'The Sparrow', '0449912558')
(394, 4.0, 'Prodigal Summer', '0060199652')
(390, 4.0, 'The Joy Luck Club : A Novel ', '067972768')
(390, 4.0, 'The Joy Luck Club', '0804106304')
(388, 4.0, 'Sun Also Rises ', '0684830515')
(388, 4.0, 'Sun Also Rises', '0684800713')
(357, 4.0, 'Choke', '0385501560')
(354, 4.0, 'The Virgin Suicides', '0446670251')
(351, 4.0, 'Choke', '0385720920')
(350, 4.0, 'Ulysses ', '9626340118')
(350, 4.0, 'Ulysses ', '962634511')
(349, 4.0, 'Heart of Darkness ', '0140281630')
(349, 4.0, 'Heart of Darkness ', '0679428011')
(347, 4.0, 'A Tale of Two Cities ', '0679420738')
(345, 4.0, 'A Tale of Two Cities ', '048641776')
(345, 4.0, 'The Bean Trees Anniversary Edition : A Novel', '0060175796')
(344, 4.0, 'The Bean Trees', '0060915544')
(344, 4.0, 'The Bean Trees', '0061097314')
(343, 4.0, 'A Farewell to Arms ', '0684837889')
(343, 4.0, 'Farewell To Arms', '0684801469')
(318, 4.0, 'Great Expectations ', '0192100343')
(317, 4.0, 'Foucault', '0345418271')
(317, 4.0, 'Frankenstein ', '0195149017')
(317, 4.0, 'Frankenstein: Or', '0192834878')
(317, 4.0, 'Frankenstein', '0192833669')
(317, 4.0, 'Great Expectations ', '0679405798')
(317, 4.0, 'Frankenstein ', '0679409998')
(317, 4.0, 'Great Expectations ', '0192833596')
(311, 4.0, 'The Blind Assassin ', '0375430857')
(310, 4.0, 'The Blind Assassin', '0385475721')
(310, 4.0, 'The Blind Assassin : A Novel', '0385720955')
(303, 4.0, 'Founding Brothers', '1402505396')
(300, 4.0, 'Awakening', '0380002450')
(299, 4.0, 'Adventures of Huckleberry Finn ', '0192824414')
(299, 4.0, 'Drowning Ruth ', '1568951795')
(292, 4.0, 'STONES FROM THE RIVER', '068484477')
(292, 4.0, 'About a Boy', '1573227331')
(282, 4.0, 'The Angel of Darkness', '0345427637')
(282, 4.0, 'Peace Like a River ', '0694525839')
(277, 4.0, 'Otherwise Engaged : A Novel', '0375706429')
(277, 4.0, 'Moby', '0140390847')
(276, 4.0, 'Moby', '0142437247')
(276, 4.0, 'Moby Dick', '0694520187')
(276, 4.0, 'Moby', '0679405593')
(275, 4.0, 'The Bonesetter', '0804114986')
(274, 4.0, 'The Chosen ', '0449911543')
(274, 4.0, 'The Chosen', '0449213447')
(268, 4.0, 'Everything', '0743457358')
(263, 4.0, 'The English Patient', '0679745203')
(263, 4.0, 'The English Patient', '0679416781')
(261, 4.0, 'Disgrace', '0670887315')
(254, 4.0, 'The Adventures of Tom Sawyer ', '0486400778')
(253, 4.0, 'The Adventures of Tom Sawyer ', '0192833898')
(251, 4.0, 'Blindness', '0151002517')
(251, 4.0, 'Blindness ', '0156007754')
(249, 4.0, 'The Diary of Ellen Rimbauer: My Life at Rose Red', '0786890436')
(239, 4.0, 'All the Pretty Horses ', '0679744398')
(239, 4.0, 'All The Pretty Horses', '0694522805')
(237, 4.0, 'Little Altars Everywhere : CD', '0694521221')
(237, 4.0, 'Little Altars Everywhere non', '0060193492')
(237, 4.0, 'Little Altars Everywhere: A Novel', '0060976845')
(237, 4.0, 'Little Altars Everywhere', '0060517794')
(237, 4.0, 'Little Altars Everywhere', '0694521531')
(237, 4.0, 'Little Altars Everywhere', '006019362')
(236, 4.0, 'The Eyre Affair', '0142001805')
(234, 4.0, 'The Rescue', '0446610399')
(231, 4.0, 'Gravity', '0140188592')
(231, 4.0, 'Gravity', '0140283382')
(228, 4.0, 'Dandelion Wine: A Novel', '0380977265')
(225, 4.0, 'My Antonia ', '067944727')
(218, 4.0, 'Wish You Well', '0446610100')
(216, 4.0, 'Naked Lunch: The Restored Text', '0802116396')
(215, 4.0, 'Oryx and Crake', '0739304070')
(211, 4.0, 'The Dante Club : A Novel', '0375505296')
(208, 4.0, 'Mr', '0767905202')
(206, 4.0, 'A Portrait of the Artist as a Young Man ', '0679405755')
(206, 4.0, 'A Portrait of the Artist as a Young Man', '0451525442')
(206, 4.0, 'A Portrait of an Artist As a Young Man ', '9626340703')
(206, 4.0, 'A Portrait of the Artist As a Young Man', '0553214047')
(206, 4.0, 'A Portrait of the Artist As a Young Man', '0886463432')
(203, 4.0, 'Geek Love : A Novel ', '0375713344')
(203, 4.0, 'The Club Dumas ', '0679777547')
(202, 4.0, 'The Loop', '0440224624')
(202, 4.0, 'The Loop: A Novel', '038531700')
(197, 4.0, 'Welcome to the World', '080411868')
(197, 4.0, 'Treasure Island ', '0679418008')
(196, 4.0, 'Girls', '081296683')
(195, 4.0, 'Breath', '1569471428')
(195, 4.0, 'Breath', '037570504')
(190, 4.0, 'Abide with Me ', '038548657')
(189, 4.0, 'The Picture of Dorian Gray ', '0192833650')
(189, 4.0, 'Possession : A Romance ', '0679642382')
(189, 4.0, 'Possession : A Romance ', '0679735909')
(188, 4.0, 'Fierce Invalids Home from Hot Climates', '055337933')
(188, 4.0, 'The Picture of Dorian Gray', '0141439572')
(188, 4.0, 'Cold Sassy Tree', '0899193099')
(188, 4.0, 'The Picture of Dorian Gray ', '0192100319')
