 
(Cantidad de reviews, Score, Titulo)
(56, 4.5, 'Le Morte D', '0304353671')
(56, 4.5, 'Le Morte d', '0375753222')
(56, 4.5, 'Fathers and Sons ', '0192833928')
(56, 4.5, 'Le Morte Darthur: The Winchester Manuscript ', '0192824201')
(56, 4.5, 'Fathers and Sons', '1572700734')
(56, 4.5, 'Le Morte d', '067960099')
(56, 4.5, 'Morte d', '014043044')
(56, 4.5, 'Fathers and Sons ', '0192100408')
(56, 4.5, 'Fathers and Sons ', '0140441476')
(56, 4.5, 'Fathers and Sons ', '0393967522')
(56, 4.5, 'Le Morte D', '0140430431')
(56, 4.5, 'Malory', '0451625676')
(56, 4.5, 'Fathers and Sons ', '0486400735')
(55, 4.5, 'Three Men in a Boat: To Say Nothing of the Dog', '0765341611')
(55, 4.5, 'Importance of Being Earnest', '1559943769')
(55, 4.5, 'Oscar Wilde: ', '0521639522')
(55, 4.5, 'The Farthest Shore ', '0689847823')
(55, 4.5, 'Beautiful Bodies : A Novel', '0743434021')
(55, 4.5, 'The Importance of Being Earnest', '1895837936')
(55, 4.5, 'Ramona the Pest ', '0807273945')
(55, 4.5, 'Three Men in a Boat ', '1556851693')
(55, 4.5, 'Three Men in a Boat: To Say Nothing of the Dog', '1853260517')
(55, 4.5, 'The Farthest Shore ', '0689845340')
(55, 4.5, 'The Lord of the Rings Trilogy Gift Set', '1402516274')
(55, 4.5, 'The Importance of Being Earnest', '0380012774')
(55, 4.5, 'The Lord of the Rings: Trilogy Gift Set', '1402505205')
(54, 4.5, 'The Importance of Being Earnest ', '0486264785')
(54, 4.5, 'Immortality ', '0060932384')
(54, 4.5, 'The Castle ', '0679417354')
(54, 4.5, 'Misty of Chincoteague', '1559947667')
(54, 4.5, 'The Castle : A new translation based on the restored text', '0805211063')
(53, 4.5, 'The Sorrows of Young Werther ', '0679729518')
(53, 4.5, 'The Sorrows of Young Werther ', '0486424553')
(52, 4.5, 'Leaves of Grass ', '0140421998')
(52, 4.5, 'Vanity Fair : A Novel without a Hero ', '0375757260')
(52, 4.5, 'Leaves of Grass ', '0553211161')
(52, 4.5, 'Leaves of Grass ', '0192834096')
(52, 4.5, 'Leaves of Grass ', '0451527585')
(52, 4.5, 'Vanity Fair ', '0140430350')
(52, 4.5, 'Leaves of Grass : The ', '0679600760')
(52, 4.5, 'Brideshead Revisited', '0316926345')
(52, 4.5, 'Vanity Fair: A Novel Without a Hero ', '0192834436')
(52, 4.5, 'Leaves of Grass', '1586632108')
(52, 4.5, 'Vanity Fair ', '1853260193')
(52, 4.5, 'Vanity Fair ', '0679405666')
(52, 4.5, 'Vanity Fair ', '9626341203')
(52, 4.5, 'Leaves of Grass', '0393974960')
(52, 4.5, 'Vanity Fair : A Novel without a Hero ', '0679603212')
(52, 4.5, 'Leaves Of Grass', '0060956976')
(52, 4.5, 'Vanity Fair: An Authoritative Text Backgrounds and Contents Criticism ', '0393965953')
(52, 4.5, 'Joy in the Morning ', '0060956860')
(51, 4.5, 'The Snow Leopard', '0844671282')
(51, 4.5, 'The Complete Tales of Winnie', '0525457232')
(50, 4.5, 'The Iliad of Homer', '0226469409')
(50, 4.5, 'Fifth Business ', '0141186151')
(50, 4.5, 'George', '0060510781')
(50, 4.5, 'The Grey King ', '0689829841')
(50, 4.5, 'The Moonstone ', '0140434089')
(50, 4.5, 'The Moonstone ', '0192833383')
(50, 4.5, 'Incident at Hawk', '0316209481')
(50, 4.5, 'The Grey King', '0689710895')
(49, 4.5, 'The Feast of the Goat: A Novel', '0312420277')
(49, 4.5, 'Perelandra ', '0684833654')
(49, 4.5, 'The Undertaking : Life Studies from the Dismal Trade', '0140276238')
(49, 4.5, 'Babyville', '0767912233')
(49, 4.5, 'Collected Fictions', '0140286802')
(49, 4.5, 'Villette ', '037575850')
(49, 4.5, 'Island ', '0060085495')
(48, 4.5, 'The Divine Comedy', '0394701267')
(48, 4.5, 'The Divine Comedy Trilogy: The Inferno', '9626342242')
(48, 4.5, 'Villette ', '0140431187')
(48, 4.5, 'The Divine Comedy', '0393044726')
(48, 4.5, 'Dead Souls ', '0192818376')
(48, 4.5, 'The Divine Comedy', '1588550249')
(48, 4.5, 'Dead Souls : A Novel ', '0679776443')
(48, 4.5, 'Dead Souls', '0300060998')
(48, 4.5, 'Villette ', '0553212435')
(48, 4.5, 'Villette ', '0192839640')
(48, 4.5, 'Divine Comedy', '0192835025')
(48, 4.5, 'Dead Souls ', '0140441131')
(48, 4.5, 'The Divine Comedy: The Vision of Dante ', '0460875221')
(47, 4.5, 'War and Remembrance', '0316954993')
(47, 4.5, 'Family Matters', '0375403736')
(47, 4.5, 'Alice', '0451527747')
(47, 4.5, 'Our Man in Havana : An Entertainment ', '0140184937')
(46, 4.5, 'Letters to a Young Poet', '0393310396')
(46, 4.5, 'Letters to a Young Poet ', '0679642323')
(46, 4.5, 'The Good Soldier : A Tale of Passion ', '0140283315')
(46, 4.5, 'Letters to a Young Poet', '1577311558')
(46, 4.5, 'Good Soldier ', '0679722181')
(46, 4.5, 'Winnetou', '087422179')
(46, 4.5, 'The Good Soldier ', '0679406654')
(46, 4.5, 'Heidi', '0786198273')
(46, 4.5, 'Heidi ', '1561005355')
(46, 4.5, 'The Good Soldier: A Tale of Passion ', '019283620')
(46, 4.5, 'Letters to a Young Poet', '0394741048')
(46, 4.5, 'The Good Soldier : A Tale of Passion ', '0140180818')
(46, 4.5, 'Heidi ', '0670869872')
(46, 4.5, 'The Good Soldier ', '0393966348')
(45, 4.5, 'Legend of Sleepy Hollow ', '0517203030')
(45, 4.5, 'Legend Of Sleepy Hollow', '081677238')
(45, 4.5, 'The Legend of Sleepy Hollow Coloring Book', '0486410412')
(45, 4.5, 'The Legend of Sleepy Hollow', '0399226877')
(45, 4.5, 'King Lear', '0140707247')
(45, 4.5, 'The Legend of Sleepy Hollow and Other Stories : Or', '037575721')
(45, 4.5, 'The Voyages of Doctor Dolittle ', '0448418630')
(45, 4.5, 'The Tragedy of King Lear ', '0451526937')
(45, 4.5, 'The Legend of Sleepy Hollow: Found Among the Papers of the Late Diedrich Knickerbocker', '0824941608')
(45, 4.5, 'King Lear', '0671722727')
(45, 4.5, 'The Legend of Sleepy Hollow and Rip Van Winkle ', '0486288285')
(45, 4.5, 'King Lear ', '0521466970')
(45, 4.5, 'The Voyages of Doctor Dolittle : BBC ', '0553526022')
(45, 4.5, 'The Voyages of Doctor Dolittle ', '0440400023')
(45, 4.5, 'The Legend of Sleepy Hollow ', '0812504755')
(45, 4.5, 'The Legend of Sleepy Hollow: And', '0893753483')
(45, 4.5, 'The Federalist Papers', '0553213407')
(44, 4.5, 'The Mysterious Affair at Styles ', '0486296954')
(44, 4.5, 'Les Miserables ', '0671504398')
(44, 4.5, 'Daddy', '0679423125')
(44, 4.5, 'The Red and the Black ', '0140447644')
(43, 4.5, 'Anne of Avonlea ', '0553213148')
(43, 4.5, 'Utopia ', '0460874314')
(43, 4.5, 'Anne of Avonlea ', '1582870136')
(43, 4.5, 'Eva Moves the Furniture: A Novel', '0312421036')
(43, 4.5, 'Anne of Avonlea ', '0891901558')
(43, 4.5, 'Ramona Quimby', '0380709562')
(43, 4.5, 'Anne of Avonlea ', '0140367985')
(43, 4.5, 'Anne of Avonlea ', '0553452002')
(42, 4.5, 'The Story of Ferdinand : StoryTape ', '0140951156')
(42, 4.5, 'HOW GREEN WAS MY VALLEY', '0684825554')
(42, 4.5, 'King Solomon', '0812966295')
(42, 4.5, 'Quo Vadis', '0781805503')
(42, 4.5, 'Quo Vadis', '0781807638')
(42, 4.5, 'Pobby and Dingan', '1400031885')
(42, 4.5, 'King Solomon', '0192834851')
(42, 4.5, 'King Solomon', '0895263297')
(41, 4.5, 'Howards End ', '0312111827')
(41, 4.5, 'Peyton Place and Return to Peyton Place ', '0517204770')
(41, 4.5, 'Howard', '0613127536')
(41, 4.5, 'The Myth of Sisyphus : And Other Essays ', '0679733736')
(41, 4.5, 'Howards End ', '0679406689')
(41, 4.5, 'A Hero of Our Time ', '0140447954')
(41, 4.5, 'Howards End', '0451527178')
(41, 4.5, 'A Hero of Our Time ', '014044176')
(41, 4.5, 'Howards End ', '0679722556')
(41, 4.5, 'The Odyssey ', '0451527364')
(41, 4.5, 'Howards End ', '014118213')
(41, 4.5, 'Howards End', '0553212087')
(41, 4.5, 'The Odyssey ', '0460871552')
(41, 4.5, 'A Hero of Our Time ', '0679413278')
(41, 4.5, 'The Odyssey', '0671015486')
(41, 4.5, 'Hero of Our Time', '0875010490')
(41, 4.5, 'Howards End ', '0486424545')
(41, 4.5, 'The Odyssey : Revised Prose Translation ', '0140445560')
(41, 4.5, 'The Leopard ', '067940757')
(41, 4.5, 'Howards End ', '0375753761')
(40, 4.5, 'Germinal ', '0192837028')
(40, 4.5, 'If Beale Street Could Talk', '0440340608')
(40, 4.5, 'If Beale Street Could Talk', '0385334591')
(40, 4.5, 'Germinal ', '0140440453')
(40, 4.5, 'The Inferno of Dante : A New Verse Translation', '0374176744')
(39, 4.5, 'The Darkest Road ', '0451458338')
(39, 4.5, 'Maurice', '0393310329')
(39, 4.5, 'Little Men', '0451522753')
(39, 4.5, 'Little Men : Life at Plumfield with Jo', '0140367136')
(39, 4.5, 'The Decline and Fall of the Roman Empire', '0679601481')
(39, 4.5, 'The Recognitions ', '0140187081')
(38, 4.5, 'The Souls of Black Folk : by W', '0312091141')
(38, 4.5, 'The Fixer ', '0140185151')
(38, 4.5, 'The Souls of Black Folk ', '0486280411')
(38, 4.5, 'The Souls of Black Folk ', '0553213369')
(38, 4.5, 'The Souls of Black Folk ', '0679725199')
(38, 4.5, 'The Souls of Black Folk ', '014018998')
(38, 4.5, 'The Souls of Black Folk ', '067942802')
(38, 4.5, 'The Souls of Black Folk', '1404331352')
(38, 4.5, 'The Souls of Black Folk : 100th Anniversary Edition ', '0451526031')
(37, 4.5, 'The Little House ', '0395891124')
(37, 4.5, 'Martin Eden ', '0812966449')
(37, 4.5, 'Bleak House ', '0140434968')
(37, 4.5, 'Heart of a Dog', '0802150594')
(37, 4.5, 'A Girl of the Limberlost ', '0253133203')
(37, 4.5, 'Joan of Arc', '0898702682')
(37, 4.5, 'The Death of Ivan Ilyich', '0553210351')
(37, 4.5, 'Martin Eden ', '0140187723')
(37, 4.5, 'Labyrinths: Selected Stories and Other Writings ', '0811200124')
(37, 4.5, 'Annes House of Dreams ', '0786112301')
(37, 4.5, 'Bleak House ', '0192545035')
(37, 4.5, 'Cold Comfort Farm', '014018869')
(37, 4.5, 'Bleak House: An Authoritative and Annotated Text', '0393093328')
(37, 4.5, 'A Girl of the Limberlost ', '0253203317')
(37, 4.5, 'Bleak House ', '0192834010')
(37, 4.5, 'Annes House of Dreams ', '0848805879')
(37, 4.5, 'The Death of Ivan Ilych and Other Stories ', '0140445080')
(37, 4.5, 'Anne', '0553213180')
(37, 4.5, 'Bleak House ', '0679405682')
(36, 4.5, 'Julius Caesar ', '0694515833')
(36, 4.5, 'Two Years Before the Mast: A Personal Narrative ', '0451527593')
(36, 4.5, 'Our Mutual Friend ', '0140434976')
(36, 4.5, 'Our Mutual Friend ', '0375761144')
(36, 4.5, 'Our Mutual Friend ', '0679420282')
(36, 4.5, 'A Christmas Memory', '0679800409')
(36, 4.5, 'Julius Caesar ', '0886465427')
(36, 4.5, 'Julius Caesar: From Shakespeare Stories by Leon Garfield ', '0754050858')
(36, 4.5, 'Two Years Before the Mast', '0899664261')
(36, 4.5, 'The Carousel', '0743428706')
(36, 4.5, 'Keep the Aspidistra Flying ', '0156468999')
(36, 4.5, 'Julius Caesar ', '0553212966')
(36, 4.5, 'Julius Caesar', '0671722719')
(36, 4.5, 'Julius Caesar ', '0486268764')
(36, 4.5, 'Julius Caesar ', '076458569')
(36, 4.5, 'Two Years Before the Mast: A Personal Narrative of Life at Sea ', '0140390081')
(36, 4.5, 'Julius Caesar ', '0521294088')
(36, 4.5, 'A Reader', '0971865906')
(36, 4.5, 'The Devil', '0486275426')
(36, 4.5, 'Another Country ', '0679744711')
(35, 4.5, 'Merlin', '0310205069')
(35, 4.5, 'ISLANDS IN THE STREAM', '0684837870')
(35, 4.5, 'A Study in Scarlet ', '0192837656')
(35, 4.5, 'Ben', '0451528743')
(35, 4.5, 'A Study in Scarlet and The Sign of Four ', '0425102408')
(35, 4.5, 'Les Liaisons Dangereuses ', '0192838679')
(35, 4.5, 'The Night Before Christmas', '1561384763')
(35, 4.5, 'Divine Comedy : Inferno', '0679433139')
(35, 4.5, 'Ben', '0192831992')
(35, 4.5, 'A Study in Scarlet ', '0140439080')
(35, 4.5, 'Sympathy for the Devil', '0553580876')
(35, 4.5, 'Les Liaisons Dangereuses ', '0140441166')
(35, 4.5, 'Ben Hur ', '1561797456')
(35, 4.5, 'Ben Hur ', '1577487761')
(35, 4.5, 'In Dubious Battle ', '0140186417')
(35, 4.5, 'Ben Hur ', '1561798401')
(35, 4.5, 'Les Liaisons Dangereuses ', '0679413251')
(34, 4.5, 'Speak', '0375405534')
(34, 4.5, 'Sweet Thursday ', '0140187502')
(34, 4.5, 'Spoon River Anthology ', '0451525302')
(34, 4.5, 'Speak', '0679723390')
(34, 4.5, 'The Magnificent Ambersons ', '0375752501')
(34, 4.5, 'Spoon River Anthology ', '0486272753')
(34, 4.5, 'Good', '1571810218')
(34, 4.5, 'Dr', '0451523938')
(34, 4.5, 'Sweet Thursday ', '0783891636')
(34, 4.5, 'Out of Africa ', '0679600213')
(33, 4.5, 'The Worm Ouroboros: A Romance', '0735101396')
(33, 4.5, 'The Brothers Karamazov ', '0679729259')
(33, 4.5, 'Anne of Windy Poplars ', '0553213164')
(33, 4.5, 'Anne of Windy Poplars ', '0808516965')
(33, 4.5, 'Appointment in Samarra', '0394711920')
(33, 4.5, 'The Complete Short Stories Of Ernest Hemingway : The Finca Vigia Edition', '0684843323')
(32, 4.5, 'Orlando: A Biography', '015670160')
(32, 4.5, 'MIDSUMMER NIGHT', '0671722794')
(32, 4.5, 'Good', '0385093306')
(32, 4.5, 'Carry On', '0395137136')
(32, 4.5, 'Orlando: A Biography', '1853262390')
(32, 4.5, 'The Twelve Caesars ', '0140440720')
(32, 4.5, 'The Baron in the Trees', '0156106809')
(31, 4.5, 'Moby', '0142000086')
(31, 4.5, 'The History of the Peloponnesian War : Revised Edition ', '0140440399')
(31, 4.5, 'History of the Peloponnesian War ', '0460871536')
(31, 4.5, 'The Iliad ', '0679410759')
(31, 4.5, 'The Iliad', '0385059418')
(31, 4.5, 'Mary Poppins', '0807281069')
(31, 4.5, 'The Immoralist', '0679741917')
(31, 4.5, 'The Immoralist ', '0486292371')
(31, 4.5, 'Claudius the God : And His Wife Messalina ', '0679725733')
(31, 4.5, 'Islandia', '1585671487')
(31, 4.5, 'The Immoralist ', '0142180025')
(30, 4.5, 'The Pickwick Papers ', '0460876643')
(30, 4.5, 'The Pickwick Papers : BBC ', '0553525646')
(30, 4.5, 'The Autumn of the Patriarch ', '0060932678')
(30, 4.5, 'The Pickwick Papers ', '0375405488')
(30, 4.5, 'The Pickwick Papers ', '0192834576')
(30, 4.5, 'The Hunters : A Novel ', '0375703926')
(30, 4.5, 'The Monk ', '0195151364')
(30, 4.5, 'The Monk ', '0192833944')
(30, 4.5, 'Far from the Madding Crowd: An Authoritative Text Backgrounds Criticism ', '0393954080')
(30, 4.5, 'Complete Tales ', '0394716787')
(30, 4.5, 'The Monk ', '0375759166')
(30, 4.5, 'Far from the Madding Crowd ', '019283391')
(30, 4.5, 'The Border Trilogy : All the Pretty Horses', '0375407936')
(30, 4.5, 'Journey to the River Sea', '0525467394')
(30, 4.5, 'The Pickwick Papers ', '0192545019')
(30, 4.5, 'Far from the Madding Crowd ', '0451523601')
(30, 4.5, 'The Pickwick Papers ', '0140436111')
(29, 4.5, 'Letters from the Earth', '1931056021')
(29, 4.5, 'The Jungle Book ', '0789449447')
(29, 4.5, 'Jungle Books', '0670867977')
(29, 4.5, 'She ', '0192835505')
(29, 4.5, 'The Bad Seed: A Novel', '0880015403')
(29, 4.5, 'Nostromo a Tale of the Seaboard ', '014018371')
(29, 4.5, 'The Jungle Book ', '0679436375')
(29, 4.5, 'Buddenbrooks : The Decline of a Family ', '0679417370')
(29, 4.5, 'Letters from the Earth', '1931056293')
(29, 4.5, 'Letters from the Earth', '0060921056')
(29, 4.5, 'The Jungle Book ', '0816772371')
(29, 4.5, 'Letters from the Earth', '0848817702')
(29, 4.5, 'Nostromo ', '3829008872')
(29, 4.5, 'Other Voices', '0679745645')
(29, 4.5, 'The Jungle Books', '0883632012')
(29, 4.5, 'The Jungle Book ', '0486410242')
(29, 4.5, 'Nostromo: A Tale of the Seaboard ', '0460871919')
(29, 4.5, 'The Jungle Book ', '0553477994')
(29, 4.5, 'The Jungle Books ', '0140183167')
(29, 4.5, 'Buddenbrooks : The Decline of a Family ', '0679752609')
(29, 4.5, 'Letters from the Earth', '1590070143')
(29, 4.5, 'The Jungle Book ', '9626340355')
(29, 4.5, 'The Jungle Book ', '0812504690')
(29, 4.5, 'The Jungle Book ', '1577658124')
(29, 4.5, 'A Voyage to Arcturus', '0939495708')
(28, 4.5, 'Eight Cousins or the Aunt Hill ', '0140374566')
(28, 4.5, 'Rubaiyat of Omar Khayyam', '0828314527')
(28, 4.5, 'Cyrano De Bergerac: Heroic Comedy in Five Acts ', '0451525485')
(28, 4.5, 'The Salon', '014028088')
(28, 4.5, 'The Makoika Sisters ', '0679424520')
(28, 4.5, 'The Radetzky March ', '0679451005')
(28, 4.5, 'Brighton Rock ', '0679420347')
(28, 4.5, 'Titus Andronicus ', '0192836102')
(28, 4.5, 'Rubaiyat of Omar Khayyam ', '1853261874')
(28, 4.5, 'The Secret Diary of Adrian Mole', '0380868768')
(28, 4.5, 'Brighton Rock ', '0140184929')
(28, 4.5, 'Titus Andronicus ', '0521293723')
(27, 4.5, 'Nicholas Nickelby', '1578151228')
(27, 4.5, 'Selections from the Faerie Queene ', '9626341599')
(27, 4.5, 'The Pillow Book of Sei Shonagon', '0231073372')
(27, 4.5, 'Brave New World Revisited ', '0060955511')
(27, 4.5, 'Life and Adventures of Nicholas Nickleby ', '0192545086')
(27, 4.5, 'The Complete Fairy Tales of Brothers Grimm', '0553371010')
(27, 4.5, 'Sinclair Lewis: Arrowsmith', '1931082081')
(27, 4.5, 'Second Sex ', '0679420169')
(27, 4.5, 'On Death and Dying ', '0684842238')
(27, 4.5, 'My Life in Heavy Metal', '0802140130')
(27, 4.5, 'Arrowsmith', '0899664024')
(27, 4.5, 'Arrowsmith ', '0451526910')
(27, 4.5, 'One More Time : The Best of Mike Royko', '0226730727')
(27, 4.5, 'The Miracles of Santo Fico', '0446531030')
(27, 4.5, 'The Life and Adventures of Nicholas Nickleby ', '0140435123')
(27, 4.5, 'Nicholas Nickleby ', '0142002755')
(27, 4.5, 'The Time of Our Singing', '0374277826')
(27, 4.5, 'Romeo and Juliet ', '0486275574')
(27, 4.5, 'Nicholas Nickleby ', '1853262641')
(26, 4.5, 'Waves', '0192838121')
(26, 4.5, 'The Waves', '0156949601')
(26, 4.5, 'Waking Walt', '059525425')
(26, 4.5, 'To a God Unknown ', '0140187510')
(26, 4.5, 'Three Novels by Samuel Beckett: Molloy', '0802150918')
(26, 4.5, 'A Sea of Words', '0805066152')
(26, 4.5, 'The Tale of Genji ', '0679417389')
(26, 4.5, 'The City of God ', '0679600876')
(26, 4.5, 'The Tale of Genji ', '0804832560')
(26, 4.5, 'Dom Casmurro ', '0195103092')
(26, 4.5, 'Studs Lonigan: A Trilogy Comprising Young Lonigan', '0141186739')
(26, 4.5, 'Three Men in a Boat and Three Men on the Bummel', '0140437509')
(26, 4.5, 'The City of God ', '0679783199')
(26, 4.5, 'The Tale of Genji ', '0670030201')
(26, 4.5, 'The Forsyte Saga', '0735101221')
(26, 4.5, 'The Tale of Genji ', '0486414159')
(26, 4.5, 'Decline and Fall ', '067942041')
(26, 4.5, 'Tom Jones ', '0679601260')
(26, 4.5, 'Studs Lonigan: A Trilogy Comprising Young Lonigan', '0252062825')
(26, 4.5, 'Tom Jones ', '0192834975')
(26, 4.5, 'The Wanting Seed ', '0393315088')
(26, 4.5, 'Tom Jones ', '0679405690')
(26, 4.5, 'Three Men in a Boat ', '0192880330')
(26, 4.5, 'The Forsyte Saga : The Man of Property and In Chancery', '0743245024')
(26, 4.5, 'Roverandom', '0395957990')
(26, 4.5, 'Forsyte Saga', '0684818892')
(26, 4.5, 'The Good Soldier Svejk and His Fortunes in the World War ', '0140182748')
(26, 4.5, 'Molloy', '0375400702')
(26, 4.5, 'Temple of the Golden Pavilion ', '0679433155')
(26, 4.5, 'The Forsyte Saga ', '0192838628')
(25, 4.5, 'Laughter in the Dark ', '081121186')
(25, 4.5, 'Why Did I Ever', '1582432554')
(25, 4.5, 'Laughter in the Dark ', '0679724508')
(25, 4.5, 'Adam Bede ', '3829030053')
(25, 4.5, 'Then Again', '0807206997')
(25, 4.5, 'Lewis Carroll: The Complete', '0517147815')
(25, 4.5, 'Sanditon: Jane Austen', '0684843420')
(25, 4.5, 'Adam Bede ', '0140431217')
(25, 4.5, 'Wuthering Heights ', '0375756442')
(25, 4.5, 'Elmer Gantry ', '0451522516')
(25, 4.5, 'The Annotated Hobbit', '0618134700')
(25, 4.5, 'Adam Bede ', '0192834959')
(24, 4.5, 'Wives and Daughters ', '014243700')
(24, 4.5, 'Wives and Daughters : An Every', '0460876511')
(24, 4.5, 'The Prisoner of Zenda and Rupert of Hentzau ', '014043755')
(24, 4.5, 'The Invisible Heart: An Economic Romance', '0262182106')
(24, 4.5, 'Captain Blood ', '0935526455')
(24, 4.5, 'The Dog Who Wouldn', '0553279289')
(24, 4.5, 'The Epic of Gilgamesh : An English Verison with an Introduction ', '014044100')
(24, 4.5, 'Madeline', '014056439')
(24, 4.5, 'The Madeline Book and Toy Box', '0140348808')
(24, 4.5, 'The First Man', '0679768165')
(24, 4.5, 'LITTLE BIRDS', '0671680110')
(24, 4.5, 'Captain Blood', '0899685463')
(24, 4.5, 'Music for Chameleons ', '0679745661')
(24, 4.5, 'Little Birds', '0156029049')
(24, 4.5, 'Captain Blood ', '0142180106')
(24, 4.5, 'Continental Drift ', '0060956739')
(24, 4.5, 'The Art of Fiction : A Guide for Writers and Readers', '0452281547')
(24, 4.5, 'Madeline : StoryTape ', '0140951210')
(24, 4.5, 'Madeline ', '0670445886')
(24, 4.5, 'The Portable Henry Rollins', '0375750002')
(24, 4.5, 'Madeline ', '0808523228')
(24, 4.5, 'Madeline ', '0670445851')
(24, 4.5, 'The Hound of the Baskervilles ', '0451528018')
(23, 4.5, 'Doctor Faustus : The Life of the German Composer Adrian Leverkuhn As Told by a Friend', '0375701168')
(23, 4.5, 'The Custom of the Country ', '0140181903')
(23, 4.5, 'Pere Goriot ', '0192835696')
(23, 4.5, 'The Railway Children ', '1859980813')
(23, 4.5, 'Summer ', '0451525663')
(23, 4.5, 'Summer', '0553214225')
(23, 4.5, 'The Annotated Alice: The Definitive Edition', '0393048470')
(23, 4.5, 'The Nine Tailors', '0156658992')
(23, 4.5, 'Iliad and Odyssey Gift Set ', '0670779644')
(23, 4.5, 'Giants in the Earth : A Saga of the Prairie ', '0060931930')
(23, 4.5, 'Beau Geste ', '0895263807')
(23, 4.5, 'The Custom of the Country ', '0375758070')
(23, 4.5, 'The Custom of the Country', '0553213938')
(23, 4.5, 'Pere Goriot', '0451521900')
(23, 4.5, 'The Oresteia : Agamemnon', '0140443339')
(23, 4.5, 'The Defense ', '0679727221')
(23, 4.5, 'Summer', '0684842580')
(23, 4.5, 'The White Company ', '1888173904')
(22, 4.5, 'Just So Stories ', '0688139574')
(22, 4.5, 'Dombey and Son ', '0192836323')
(22, 4.5, 'Mark Twain : The Innocents Abroad', '0940450259')
(22, 4.5, 'Just So Stories ', '9626342501')
(22, 4.5, 'Mysteries ', '0141186186')
(22, 4.5, 'Just So Stories', '1857939042')
(22, 4.5, 'Dombey and Son ', '0812967437')
(22, 4.5, 'HENRY IV PART 2', '0671722646')
(22, 4.5, 'The Lotus Sutra ', '023108160')
(22, 4.5, 'Just So Stories ', '0689851251')
(22, 4.5, 'Deep Writing: 7 Principles That Bring Ideas to Life', '0874779472')
(22, 4.5, 'The Innocents Abroad ', '0142437085')
(22, 4.5, 'Just So Stories ', '0140183515')
(22, 4.5, 'Just So Stories ', '0486417220')
(22, 4.5, 'Just', '0140367020')
(22, 4.5, 'Just So Stories ', '1560005017')
(22, 4.5, 'Dombey and Son', '1853262579')
(22, 4.5, 'Victory ', '0375400478')
(22, 4.5, 'Victory ', '1853262560')
(22, 4.5, 'Just So Stories ', '9626347503')
(22, 4.5, 'Dombey and Son ', '0679435913')
(22, 4.5, 'Betsy', '0064400964')
(22, 4.5, 'Just So Stories ', '1400150647')
(22, 4.5, 'Just So Stories ', '0679417974')
(22, 4.5, 'Henry IV ', '0451527119')
(22, 4.5, 'Dombey and Son ', '019283990')
(22, 4.5, 'Dombey and Son ', '0140435468')
(22, 4.5, 'Just So Stories', '1582880042')
(22, 4.5, 'Innocents Abroad or the New Pilgrims Progress: Being Some Account of the Steamship Quaker City', '0451525027')
(21, 4.5, 'TWELFTH NIGHT', '0671722948')
(21, 4.5, 'Demons ', '0375411224')
(21, 4.5, 'Twelfth Night ', '0764585770')
(21, 4.5, 'Passing ', '037550446')
(21, 4.5, 'Vera ', '0375755349')
(21, 4.5, 'The Teutonic Knights', '0781804337')
(21, 4.5, 'Go Down', '0679732179')
(21, 4.5, 'Hornblower and the Hotspur ', '0316290467')
(21, 4.5, 'Demons ', '0679734511')
(21, 4.5, 'L', '0460875760')
(21, 4.5, 'Twelfth Night', '0192834150')
(21, 4.5, 'Passing ', '0141180250')
(21, 4.5, 'Ben and Me', '0316517321')
(21, 4.5, 'Twelfth Night', '0486292908')
(21, 4.5, 'The Trial', '0805209999')
(21, 4.5, 'Hornblower and the Hotspur', '1859989950')
(21, 4.5, 'Twelfth Night', '0140707115')
(21, 4.5, 'Twelfth Night', '0451526767')
(21, 4.5, 'The Riddle of the Sands: A Record of Secret Service ', '0192833472')
(21, 4.5, 'Go Down', '081531714')
(21, 4.5, 'L', '0140447539')
(21, 4.5, 'The Riverside Shakespeare', '0395754909')
(21, 4.5, 'L', '019283813')
(21, 4.5, 'The Riddle of the Sands ', '0141181656')
(20, 4.5, 'The Enchanted Castle ', '0688054358')
(20, 4.5, 'Mutiny on the Bounty: A Novel', '0316611689')
(20, 4.5, 'Roughing It ', '0451524071')
(20, 4.5, 'Ten Little Indians', '0802117449')
(20, 4.5, 'Runaway Ralph ', '0807278114')
(20, 4.5, 'Agnes Grey ', '0812967135')
(20, 4.5, 'Ninety', '1889439312')
(20, 4.5, 'A Promising Man and About Time', '0060507845')
(20, 4.5, 'Agnes Grey ', '0140432108')
(20, 4.5, 'The Pilgrim', '0140430040')
(20, 4.5, 'The Assistant', '1893079015')
(20, 4.5, 'Brave New World ', '0060901012')
(20, 4.5, 'A Midsummer Night', '048627067')
(20, 4.5, 'Myra Breckinridge', '0141180285')
(20, 4.5, 'Roughing It ', '3829053894')
(20, 4.5, 'Pilgrim', '0802400124')
(20, 4.5, 'The Virginian ', '0743238028')
(20, 4.5, 'The Enchanted Castle ', '1853261297')
(20, 4.5, 'The Pilgrim', '0451523997')
(20, 4.5, 'Roughing It', '0520205596')
(20, 4.5, 'Agnes Grey ', '1853262161')
(20, 4.5, 'Egil', '0140443215')
(20, 4.5, 'The Enchanted Castle', '061336953')
(20, 4.5, 'On Liberty and Utilitarianism ', '0553214144')
(20, 4.5, 'The Sibyl', '0394702409')
(20, 4.5, 'As You Like It ', '0521294126')
(20, 4.5, 'Lord Hornblower', '1840321008')
(20, 4.5, 'The Virginian: A Horseman of the Plains ', '0192832263')
