 
(Cantidad de reviews, Score, Titulo)
(31, 4.0, 'Sacred Sins')
(31, 5.0, 'The Code of the Woosters ')
(31, 4.0, 'Blood Price ')
(31, 4.0, 'In Sunlight')
(31, 4.5, 'My Uncle Oswald')
(31, 4.0, 'Death in Venice and Seven Other Stories')
(31, 2.0, 'Three Weeks in Paris')
(31, 3.0, 'The Wyndham Legacy')
(31, 4.5, 'The Promise')
(31, 3.5, 'A Friend of the Earth')
(31, 2.5, 'Thursday')
(31, 3.5, 'Against the Wind ')
(31, 4.0, 'Between Brothers : A Novel')
(31, 4.5, 'The Very Persistent Gappers of Frip')
(31, 3.0, 'Desirable Daughters')
(31, 4.5, 'As a Driven Leaf')
(31, 5.0, 'Jetty Man')
(31, 3.5, 'A Friend of the Earth')
(31, 4.5, 'Moon Tiger')
(31, 4.5, 'Father Found')
(31, 3.5, 'A Theory of Relativity')
(31, 4.0, 'Death in Venice')
(31, 3.5, 'Time And Again')
(31, 5.0, 'A Family Reunion')
(31, 4.5, 'Witnessed')
(31, 4.0, 'In Sunlight')
(31, 2.0, 'Season of the Machete')
(31, 4.5, 'The Devil Riding')
(31, 4.0, 'When Strangers Marry')
(31, 4.5, 'Erasure: A Novel')
(31, 2.5, 'Thursday')
(31, 4.0, 'A Trip To The Stars: A Novel')
(31, 4.5, 'Trust Me')
(31, 4.0, 'Sacred Sins')
(31, 4.0, 'Hand')
(31, 4.5, 'FATHER FOUND : A Novel')
(31, 5.0, 'Dear Stranger')
(31, 4.0, 'Things My Girlfriend and I Have Argued About : A Novel')
(31, 4.0, 'Sacred Sins ')
(31, 4.5, 'Night of the Avenging Blowfish : A Novel of Covert Operations')
(31, 3.5, 'Tokyo Suckerpunch : A Billy Chaka Adventure')
(31, 4.0, 'Number9Dream')
(31, 4.5, 'The JOKE ')
(31, 4.0, 'The Sisters of Theta Phi Kappa')
(31, 3.5, 'The Good People of New York')
(31, 4.5, 'Walkin')
(31, 3.5, 'Voodoo Love')
(31, 4.5, 'Blushing Pink')
(31, 4.5, 'Walkin')
(31, 4.5, 'The Angel Chronicles')
(31, 4.0, 'The Man Who Wrote the Book')
(31, 4.5, 'The Immoralist ')
(31, 3.5, 'The Return Journey')
(31, 3.5, 'A Theory of Relativity')
(30, 3.5, 'After the Fire')
(30, 4.0, 'Lady of Hay')
(30, 3.5, 'Men in Kilts')
(30, 4.0, 'The Prodigal Daughter')
(30, 4.5, 'Train to Pakistan')
(30, 3.5, 'The Last Time I Saw Paris')
(30, 4.5, 'The Man Who Fell in Love With the Moon: A Novel')
(30, 3.5, 'The Running Mate')
(30, 4.0, 'Prince of Wolves')
(30, 4.0, 'Househusband')
(30, 3.5, 'The Last Time I Saw Paris')
(30, 3.0, 'Broke Heart Blues')
(30, 4.5, 'Saturday')
(30, 4.0, 'Pulp')
(30, 4.0, 'Sheer Necessity')
(30, 4.5, 'The Monk')
(30, 3.5, 'Send No Flowers ')
(30, 3.5, 'Sharmila')
(30, 4.0, 'The Last Male Virgin')
(30, 4.5, 'The Hero')
(30, 4.5, 'Gonna Lay Down My Burdens')
(30, 4.5, 'The Pickwick Papers ')
(30, 4.0, 'The Blackwater Lightship : A Novel')
(30, 3.5, 'Once')
(30, 3.5, 'Love in a Dead Language')
(30, 4.0, 'Somebody')
(30, 4.5, 'A Breath of Fresh Air')
(30, 5.0, 'Ties That Bind: A Novel')
(30, 2.5, 'See How They Run')
(30, 4.5, 'Shadow Baby')
(30, 4.0, 'My Sister')
(30, 4.5, 'Adam')
(30, 3.5, 'Preston Falls : A Novel ')
(30, 3.5, 'White Apples')
(30, 3.5, 'Remember Summer')
(30, 4.0, 'The Women of Brewster Place ')
(30, 5.0, 'Riders')
(30, 4.0, 'Rich in Love')
(30, 5.0, 'War Letters: Extraordinary Correspondence from American Wars')
(30, 3.0, 'Kentucky Rich')
(30, 3.5, 'Sex and Sunsets')
(30, 4.0, 'Everyday Grace: Having Hope')
(30, 4.5, 'Flanders: A Novel')
(30, 4.5, 'Starting Out in the Evening')
(30, 3.5, 'After the Fire ')
(30, 4.5, 'Jewels')
(30, 5.0, 'Some Wildflower in My Heart')
(30, 3.5, 'He Say')
(30, 4.5, 'Exposure')
(30, 4.5, 'Stanislaski Brothers ')
(30, 4.0, 'The Last Family')
(30, 4.0, 'A Crack Up at the Race Riots')
(30, 4.0, 'Prodigal Daughter')
(30, 3.5, 'A Perfect Arrangement')
(30, 5.0, 'Hidden Treasures : Searching for Masterpieces of American Furniture')
(30, 4.0, 'Sheer Necessity')
(30, 4.5, 'Far from the Madding Crowd: An Authoritative Text Backgrounds Criticism ')
(30, 3.5, 'A Perfect Arrangement')
(30, 3.0, 'Kentucky Rich')
(30, 4.0, 'Girls : A Novel ')
(30, 3.0, 'Kentucky Heat')
(30, 4.5, 'North and South ')
(30, 3.5, 'Mendoza in Hollywood: A Novel of the Company')
(30, 4.5, 'The Fortunate Pilgrim')
(30, 3.5, 'Send No Flowers')
(30, 4.5, 'A Gown of Spanish Lace ')
(30, 4.0, 'The Queen of Harlem')
(30, 5.0, 'The Periodic Table')
(30, 4.0, 'Losing Nelson')
(30, 5.0, 'The Precious Present')
(30, 4.0, 'Farm Fatale: A Comedy of Country Manors')
(30, 4.0, 'Dead Ringer')
(30, 4.5, 'Blue Heaven ')
(30, 4.0, 'GREEN HILLS OF AFRICA')
(30, 5.0, 'One Dead Preacher')
(30, 4.5, 'The Iowa Baseball Confederacy : A Novel')
(30, 4.0, 'Supercade: A Visual History of the Videogame Age 1971')
(30, 2.5, 'Comfortable Wife')
(30, 4.5, 'Random Acts of Senseless Violence')
(30, 4.5, 'Zoya')
(30, 3.5, 'Send No Flowers')
(30, 4.5, 'The Sands of Time')
(30, 5.0, 'Desolation Angels')
(30, 4.0, 'Beachcomber ')
(30, 4.0, 'The Key to Rebecca')
(30, 4.0, 'The Hearing')
(30, 3.5, 'Likely to Die ')
(30, 4.5, 'C')
(29, 4.5, 'At Swim')
(29, 4.5, 'Run With the Horsemen')
(29, 4.0, 'Friendship Cake')
(29, 5.0, 'Things Unspoken')
(29, 4.5, 'May December Souls: A Novel')
(29, 4.0, 'Jimmy')
(29, 4.5, 'Run With the Horsemen ')
(29, 4.0, 'The Forty Days of Musa Dagh')
(29, 4.5, 'The Autobiography of Foudini M')
(29, 4.0, 'Friendship Cake: A Novel')
(29, 4.5, 'The Bad Seed: A Novel')
(29, 4.0, 'Spin Cycle')
(29, 3.0, 'Desperado')
(29, 4.0, 'The Far Side of The World')
(29, 4.0, 'Follow Your Heart')
(29, 4.5, 'The Hero')
(29, 3.5, 'The Safety of Objects')
(29, 4.5, 'Finding the Dream')
(29, 3.5, 'Comfort Woman')
(29, 4.5, 'The Autobiography of Foudini M')
(29, 4.5, 'Warrior')
(29, 3.5, 'Miss Corpus: A Novel')
(29, 4.5, 'Ali and Nino')
(29, 3.0, 'Desperado')
(29, 3.5, 'Aztec Blood')
(29, 4.0, 'Strike Hard')
(29, 4.5, 'Kokoro')
(29, 4.5, 'Nervous Conditions: A Novel')
(29, 4.5, 'The Marilyn Diaries')
(29, 4.0, 'Jimmy')
(29, 4.5, 'All Flowers Die')
(29, 2.5, 'Looking Back')
(29, 3.5, 'The Catsitters: A Novel')
(29, 4.5, 'May December Souls')
(29, 4.5, 'The Buddha of Suburbia')
(29, 5.0, 'The Fan Man ')
(29, 4.0, 'Friendship Cake: A Novel')
(29, 4.0, 'A')
(29, 3.5, 'Nymph')
(29, 4.5, 'Other Voices')
(29, 3.5, 'A Patch of Blue')
(29, 4.5, 'Givin')
(29, 4.0, 'Round Robin : An Elm Creek Quilts Novel ')
(29, 3.5, 'Bone : Novel')
(29, 3.5, 'Slow Waltz in Cedar Bend')
(29, 4.5, 'Sex Toys of the Gods')
(29, 3.5, 'Mount Vernon Love Story : A Novel of George and Martha Washington')
(29, 4.0, 'A')
(29, 2.5, 'Kowloon Tong : A Novel of Hong Kong')
(29, 3.0, 'Motherland: A Novel')
(29, 4.0, 'Six Figures')
(29, 4.5, 'The Autobiography of Joseph Stalin: A Novel')
(29, 4.0, 'For the Love of the Game')
(29, 4.5, 'Finding the Dream ')
(29, 4.5, 'How to Trap a Tycoon ')
(29, 4.5, 'Perfect Timing ')
(29, 4.5, 'Deep Secret')
(29, 4.0, 'The Beauty of Men')
(29, 4.5, 'Ali and Nino ')
(29, 4.5, 'Nostromo: A Tale of the Seaboard ')
(29, 4.5, 'First Love: What Would You Give Up To Keep Yours')
(29, 3.5, 'The Hunting Wind : An Alex McKnight Mystery ')
(29, 4.5, 'Betrayal Of Trust')
(29, 4.0, 'Round Robin : An Elm Creek Quilts Novel ')
(29, 4.5, 'Canone Inverso : A Novel')
(29, 4.0, 'Austen')
(29, 4.0, 'The Road to Wellville')
(29, 3.5, 'Andorra')
(29, 4.0, 'Resurrection ')
(29, 4.5, 'Forwards ')
(29, 2.5, 'Looking Back : A Novel')
(29, 3.5, 'The Catsitters')
(29, 4.5, 'Absolutely')
(29, 3.5, 'Slow Waltz in Cedar Bend')
(29, 4.5, 'Sucker Bet')
(29, 3.5, 'Hawk O')
(29, 4.5, 'Perfect Timing')
(29, 4.5, 'A Voyage to Arcturus')
(29, 2.5, 'Stephen Coonts')
(29, 4.0, 'Story of My Life ')
(29, 4.5, 'Rough Draft')
(29, 3.5, 'Safety of Objects')
(29, 4.5, 'The Cowboy and the Vampire: A Very Unusual Romance')
(29, 4.0, 'King Hereafter')
(29, 4.0, 'The Wings of the Dove ')
(29, 4.0, 'The Far Side of the World ')
(28, 3.0, 'Dreaming Southern')
(28, 5.0, 'Dear and Glorious Physician')
(28, 4.5, 'Miss Lonelyhearts ')
(28, 4.5, 'The Bear Comes Home')
(28, 4.0, 'Carry Me Across the Water : A Novel')
(28, 4.0, 'Mortal Sins')
(28, 3.0, 'You Know Better : A Novel')
(28, 4.0, 'Carry Me Across the Water')
(28, 3.5, 'Bagombo Snuff Box: Uncollected Short Fiction')
(28, 5.0, 'American Star')
(28, 4.5, 'The Notorious Dr')
(28, 3.5, 'Bongwater')
(28, 4.5, 'Until There Was You ')
(28, 4.0, 'All Through the Night')
(28, 4.0, 'Mr Phillips')
(28, 4.5, 'The Tiger Cruise')
(28, 4.5, 'The Hostage ')
(28, 3.0, 'You Know Better : A Novel')
(28, 5.0, 'No Compromise ')
(28, 4.5, 'Getting Mother')
(28, 4.5, 'The Screenwriter')
(28, 4.5, 'No')
(28, 4.5, 'Mash')
(28, 3.0, 'You Know Better: A Novel')
(28, 4.0, 'Laguna Nights')
(28, 4.5, 'Irish Rebel ')
(28, 4.5, 'Winter: Notes from Montana')
(28, 4.5, 'Ready to Fall : A Novel')
(28, 4.5, 'Anything Considered : A Novel')
(28, 4.5, 'Getting Mother')
(28, 4.0, 'The Summoning')
(28, 5.0, 'Defining Fragments')
(28, 4.0, 'The Obituary Writer')
(28, 4.5, 'Bombay Time : A Novel')
(28, 4.0, 'David Boring')
(28, 5.0, 'Gods Go Begging')
(28, 4.0, 'Mr Phillips')
(28, 3.5, 'Charleston ')
(28, 4.5, 'Extreme Denial')
(28, 3.5, 'The Name of the World')
(28, 3.5, 'Do the Windows Open')
(28, 4.5, 'Shadows At Sunset')
(28, 4.5, 'Tell Me No Lies')
(28, 4.5, 'Full Steam Ahead')
(28, 2.5, 'Robert Ludlum')
(28, 4.5, 'The Star King')
(28, 4.0, 'Getting Lucky ')
(28, 4.5, 'The Radetzky March')
(28, 3.0, 'Haunting Rachel')
(28, 4.0, 'Contract with an Angel')
(28, 3.5, 'Someone to Catch My Drift')
(28, 5.0, 'Meely LaBauve: A Novel')
(28, 4.5, 'Mixed Signals ')
(28, 3.5, 'Why Things Bite Back : Technology and the Revenge of Unintended Consequences')
(28, 3.5, 'How to Be a Chicana Role Model')
(28, 4.5, 'The Year of the Death of Ricardo Reis')
(28, 5.0, 'A Sense of Honor: A Novel ')
(28, 4.5, 'Irish Rebel ')
(28, 4.5, 'The Bloody Chamber')
(28, 4.5, 'Water Music ')
(28, 4.5, 'Silk Sheets')
(28, 4.5, 'Caught In The Act')
(28, 2.5, 'Robert Ludlum')
(28, 4.0, 'Flash Point')
(28, 4.5, 'The Radetzky March ')
(28, 4.5, 'Bombay Time')
(28, 4.0, 'Flash Point')
(28, 4.5, 'Reflections And Dreams')
(28, 4.0, 'Considering Kate ')
(28, 5.0, 'Meely LaBauve')
(28, 4.5, 'Kismet : A story of Love')
(28, 3.0, 'Riley in the Morning')
(28, 3.5, 'Tom Clancy')
(28, 5.0, 'This One and Magic Life : A Novel of a Southern Family')
(28, 4.5, 'The Bear Comes Home')
(28, 3.5, 'Autobiography of My Mother')
(28, 4.0, 'Contract with an Angel ')
(28, 3.5, 'A Gentleman')
(28, 4.5, 'The Church Ladies')
(28, 5.0, 'The Last Open Road ')
(28, 4.5, 'The Seven Stages of Money Maturity : Understanding the Spirit and Value of Money in Your Life')
(28, 4.5, 'Daddy')
(28, 4.5, 'The Well of Loneliness : A 1920s Classic of Lesbian Fiction')
(28, 4.0, 'Society of the Mind: A Cyberthriller')
(28, 3.5, 'Fort at River')
(28, 5.0, 'Devil')
(28, 5.0, 'Life: A User')
(28, 5.0, 'One Special Moment ')
(28, 4.5, 'The Eye of the Tiger')
(28, 4.0, 'The Alternate')
(28, 4.0, 'Desperate Characters: A Novel')
(28, 5.0, 'AMERICAN STAR CASSETTE')
(27, 3.5, 'Almost Paradise')
(27, 4.5, 'The Neon Bible')
(27, 3.0, 'Martin Bauman : or')
(27, 4.0, 'The War of Don Emmanuel')
(27, 4.5, 'War With the Newts')
(27, 3.0, 'Jane Austen')
(27, 4.5, 'Something of Value')
(27, 3.5, 'AUTOMATED ALICE')
(27, 3.5, 'The Lilac Bus')
(27, 4.0, 'Harlequin 50th Anniversary Collection ')
(27, 4.5, 'True Love ')
(27, 4.5, 'A Personal Matter')
(27, 4.5, 'Cat')
(27, 4.5, 'Pages for You')
(27, 3.0, 'Maggie Needs an Alibi ')
(27, 4.5, 'Cross Dressing')
(27, 3.0, 'Peel My Love Like an Onion : A Novel')
(27, 3.5, 'Mall : A Novel')
(27, 4.5, 'Cobwebs of Time')
(27, 5.0, 'The Rich Part Of Life : A Novel')
(27, 3.5, 'Almost Transparent Blue ')
(27, 2.5, 'Something M')
(27, 4.5, 'A Woman of Substance')
(27, 4.0, 'Heat and Dust')
(27, 4.0, 'Bittersweet Rain')
(27, 4.5, 'Veronika decide morir')
(27, 4.0, 'The Charterhouse of Parma ')
(27, 5.0, 'November of the Heart')
(27, 4.5, 'The Crimson Spell: Beware the Color of Evil ')
(27, 3.5, 'The Millennium Girl')
(27, 4.0, 'The Patron Saint of Liars')
(27, 3.5, 'Mourning Glory')
(27, 4.0, 'Faceless Killers')
(27, 4.5, 'Cross Dressing')
(27, 4.5, 'Spook Who Sat by the Door ')
(27, 4.0, 'Bundori')
(27, 2.5, 'The Graduate')
(27, 4.0, 'The High Flyer')
(27, 4.0, 'DOG DAYS : A NOVEL')
(27, 4.0, 'Hitty: Her First Hundred Years')
(27, 4.0, 'Heartthrob')
(27, 3.0, 'Behaving Like Adults : A Novel')
(27, 4.0, 'Living on the Edge of Respectability')
(27, 4.0, 'Snowboarding to Nirvana')
(27, 3.5, 'Tidings of Great Joy')
(27, 3.0, 'Martin Bauman: or')
(27, 3.5, 'The End of the Age')
(27, 4.5, 'Heart of Stone')
(27, 3.5, 'Tidings of Great Joy')
(27, 4.5, 'Complete Digital Photography ')
(27, 4.0, 'Jailbird')
(27, 4.0, 'The Gemini Man')
(27, 4.5, 'Cause For Alarm')
(27, 3.0, 'Apocalipstick')
(27, 4.5, 'Dancing on the Edge of the Roof')
(27, 4.5, 'The Oathbound ')
(27, 4.5, 'My Life in Heavy Metal')
(27, 3.5, 'Breakfast in Bed')
(27, 3.5, 'Casino Moscow: A Tale of Greed and Adventure on Capitalism')
(27, 4.5, 'A Heart of Stone')
(27, 4.5, 'Night Tales')
(27, 4.5, 'Hell at the Breech : A Novel')
(27, 4.0, 'The Island of the Colorblind ')
(27, 5.0, 'The Rich Part of Life')
(27, 3.0, 'Love Invents Us')
(27, 3.5, 'The Future Homemakers of America')
(27, 3.5, 'Captains Courageous')
(27, 3.5, 'Heartbreaker')
(27, 4.0, 'Heat and Dust')
(27, 4.0, 'Free Fall')
(27, 4.5, 'One Foot in the Grave')
(27, 3.5, 'Journey Of The Mask')
(27, 3.5, 'The PMS Outlaws : An Elizabeth MacPherson Novel ')
(27, 4.0, 'Dawn')
(27, 3.5, 'Losing Gemma')
(27, 4.0, '16 Lighthouse Road')
(27, 4.0, 'The High Flyer ')
(27, 4.5, 'The Tie That Binds')
(27, 4.0, 'Sharp Edges')
(27, 3.5, 'The Virgin')
(27, 4.5, 'Orchid')
(27, 3.5, 'What You Wish for')
(27, 5.0, 'The President')
(27, 4.0, 'Show World: A Novel')
(27, 5.0, 'R')
(26, 5.0, 'Vows ')
(26, 4.5, 'The Promise')
(26, 3.5, 'Ethan of Athos')
(26, 3.5, 'Rose Cottage')
(26, 4.5, 'No Witnesses')
(26, 4.5, 'Attack Proof: The Ultimate Guide to Personal Protection')
(26, 4.5, 'Vendetta: Luckys Revenge')
(26, 4.0, 'The Flamingo Rising ')
(26, 4.0, 'An Accidental Woman')
(26, 4.5, 'Kaleidoscope')
(26, 4.0, 'The Heartbreaker')
(26, 4.0, 'Girl With Curious Hair ')
(26, 2.5, 'Wish You Were Here')
(26, 3.5, 'The Biographer')
(26, 3.5, 'The Dogs of Winter')
(26, 2.5, 'Strapless ')
(26, 4.0, 'Vapor: A Novel')
(26, 4.0, 'Rising Stars')
(26, 4.5, 'Miss Garnet')
(26, 4.5, 'The Defiant Hero')
(26, 4.0, 'Black Tulip: A Novel of War in Afghanistan')
(26, 5.0, 'In the Midnight Rain')
(26, 4.0, 'Stigmata : A Novel')
(26, 4.5, 'Decline and Fall')
(26, 3.5, 'Exegesis ')
(26, 4.5, 'The Caveman')
(26, 4.0, 'Diamond Bay')
(26, 4.0, 'Forrest Gump')
(26, 5.0, 'The Christmas Box Miracle : My Spiritual Journey of Destiny')
(26, 4.0, 'Mercy')
(26, 4.0, 'Miss Julia Takes over ')
(26, 4.0, 'Miss Julia Takes Over')
(26, 3.5, 'Firefly Beach')
(26, 4.0, 'The Day of the Locust ')
(26, 3.5, 'Whitegirl')
(26, 4.0, 'The Paperboy')
(26, 4.0, 'Second Nature')
(26, 2.5, 'Texas Ranger')
(26, 4.0, 'Beautiful Dreamer')
(26, 3.5, 'The Matchlock Gun')
(26, 5.0, 'Scaramouche ')
(26, 4.0, 'Beautiful Dreamer')
(26, 4.0, 'Miss Julia Takes over')
(26, 4.5, 'Miss Garnet')
(26, 3.5, 'Eccentric Circles')
(26, 4.0, 'Love Don')
(26, 4.5, 'Billy Dead: A Novel')
(26, 5.0, 'Understood Betsy ')
(26, 5.0, 'My Only Story')
(26, 4.0, 'After Twilight')
(26, 4.5, 'This Is The Place')
(26, 4.0, '2000 Kisses')
(26, 3.5, 'Emily: The Strange ')
(26, 4.0, 'By Force of Arms ')
(26, 4.5, 'Kaleidoscope')
(26, 4.5, 'The Promise')
(26, 4.0, 'The Man I Should Have Married')
(26, 4.5, 'The Defiant Hero')
(26, 4.5, 'Reap')
(26, 5.0, 'Scaramouche')
(26, 4.5, 'As It Is in Heaven')
(26, 4.0, 'To Marry the Duke')
(26, 3.5, 'The Biographer')
(26, 3.5, 'The Macgregors: Daniel')
(26, 4.0, 'World')
(26, 4.5, 'The Wizard of Seattle')
(26, 4.0, 'Conspiracies ')
(26, 4.5, 'Shall We Tell the President')
(26, 4.5, 'Point Counter Point ')
(26, 4.5, 'Wilde Thing')
(26, 4.0, 'Too Wicked To Love')
(26, 4.5, 'The Legend Mackinnon')
(26, 4.5, 'Forsyte Saga')
(26, 4.5, 'Hunger')
(26, 3.5, 'Bride for a Night ')
(26, 3.5, 'Coastliners : A Novel')
(26, 4.5, 'Prince Joe')
(26, 4.5, 'One Summer Night')
(26, 4.0, 'Windmills of the Gods')
(26, 4.5, 'The White Hotel')
(26, 4.5, 'Hot Blooded ')
(26, 3.5, 'Juneteenth : A Novel')
(26, 3.0, 'Beauty')
(26, 4.5, 'Dear Cupid')
(26, 4.5, 'In the Pond')
(26, 4.0, 'Wife for a Day ')
(25, 4.5, 'Laughter in the Dark ')
(25, 4.0, 'Rosie')
(25, 4.0, 'Polyamory: The New Love Without Limits : Secrets of Sustainable Intimate Relationships')
(25, 4.5, 'Why Did I Ever')
(25, 4.5, 'In the Country of the Young')
(25, 4.5, 'That')
(25, 5.0, 'Roseflower Creek: A Novel')
(25, 4.5, 'The Up and Comer')
(25, 4.5, 'The Borderland : A Novel of Texas')
(25, 4.5, 'Baby Love')
(25, 3.5, 'The Next Step in the Dance : A Novel')
(25, 5.0, 'Call Each River Jordan: A Novel of Historical Suspense')
(25, 4.5, 'A Cab Called Reliable : A Novel')
(25, 4.0, 'Pyramids ')
(25, 4.0, 'Assumed Identity')
(25, 4.0, 'Brazen Virtue')
(25, 4.5, '')
(25, 4.5, 'The Mushroom Man')
(25, 4.5, 'True Betrayals')
(25, 4.0, 'Cracking India: A Novel')
(25, 4.5, 'Life Isn')
(25, 4.0, 'Second Draft of My Life : A Novel')
(25, 4.0, 'CADILLAC JUKEBOX CASSETTE')
(25, 4.5, 'MARCHLANDS')
(25, 4.0, 'Brown Girl in the Ring')
(25, 4.5, 'Don')
(25, 3.5, 'The Houdini Girl : A Novel ')
(25, 4.5, 'Alice')
(25, 4.5, 'Time Will Tell')
(25, 3.5, 'Family Pictures : A Novel')
(25, 4.5, 'Redemption Ark')
(25, 4.0, 'Almost')
(25, 4.0, 'The Funnies : A Novel')
(25, 5.0, 'Between Sisters ')
(25, 4.5, 'Night Shield ')
(25, 4.0, 'Led Astray')
(25, 4.5, '')
(25, 4.0, 'Mischief')
(25, 4.5, 'Deadly Embrace')
(25, 4.0, 'The Light Years ')
(25, 4.0, 'Amrita')
(25, 4.5, 'Clockers')
(25, 5.0, 'Breaking the Silence')
(25, 3.5, 'The Tattooed Map')
(25, 4.5, 'The Small Rain : A Novel')
(25, 4.0, 'Brazen Virtue')
(25, 4.0, 'Girls Night')
(25, 4.5, 'Flaming Iguanas : An Illustrated All')
(25, 4.0, 'Calder Pride')
(25, 4.0, 'Fat Bald Jeff')
(25, 4.5, 'Sleeping in Flame')
(25, 4.0, 'Brazen Virtue')
(25, 4.0, 'Mr')
(25, 4.0, 'Morvern Callar')
(25, 4.5, 'Who You Know')
(25, 4.5, 'A Story Like the Wind')
(25, 4.5, 'Adams Fall')
(25, 3.5, 'Dish It Up')
(25, 4.0, 'Calder Pride')
(25, 3.5, 'When the Bough Breaks')
(25, 5.0, 'Rumors of War ')
(25, 4.5, 'Alice')
(25, 4.0, 'The Country of the Pointed Firs')
(25, 4.5, 'In the Eye of the Sun')
(25, 3.5, 'The PowerBook')
(25, 4.0, 'Against Nature: ')
(25, 4.5, 'Any Human Heart')
(25, 4.5, 'The Milagro Beanfield War')
(25, 4.5, 'The Philokalia : The Complete Text ')
(25, 4.5, 'Katherine')
(25, 4.5, 'This Earth of Mankind ')
(25, 5.0, 'Baggage Check')
(25, 4.5, 'Black Dogs : A Novel')
(25, 3.0, 'Glass Houses')
(25, 4.5, 'True Betrayals')
(25, 4.0, 'Power of Persuasion ')
(25, 3.5, 'Spell')
(25, 3.5, 'The Last of the Savages ')
(25, 4.0, 'Floating Dragon')
(25, 3.0, 'Emotionally Weird: A Novel')
(25, 4.5, 'The Reckoning ')
(25, 4.5, 'Elmer Gantry ')
(25, 3.5, 'A Scientific Romance : A Novel')
(25, 4.5, 'Why Did I Ever: A Novel')
(25, 4.0, 'Apprenticeship of Duddy Kravitz')
(25, 4.5, 'Truly')
(25, 4.0, 'Lamb')
(25, 4.5, 'Soul Kiss')
(25, 5.0, 'Baggage Check')
(25, 3.5, 'Mount Misery')
(25, 4.0, 'The Country of the Pointed Firs and Other Stories ')
(25, 4.0, 'Gentle Warrior')
(25, 4.5, 'The Runaway Quilt: An Elm Creek Quilts Novel')
(25, 4.5, 'In the Country of the Young')
(25, 3.0, 'Vital Signs')
(25, 4.5, 'A Murder Is Announced ')
(24, 4.0, 'Cordina')
(24, 4.5, 'Tainted Waters')
(24, 4.5, 'The THOUGHT GANG')
(24, 4.5, 'Hallucinating Foucault')
(24, 4.5, 'Transfer : The end of the beginning')
(24, 5.0, 'Citizen Washington')
(24, 3.5, 'Where You Once Belonged')
(24, 4.5, 'Moon Women : A Novel')
(24, 4.5, 'Bones of the Moon')
(24, 4.0, 'China Boy')
(24, 4.5, 'Hollywood')
(24, 3.0, 'Short ')
(24, 3.5, 'Talking to the Dead : A Novel Tag: Winner of the Orange Prize')
(24, 5.0, 'The Mitford Years Box Set')
(24, 4.5, 'Uncle Petros and Goldbach')
(24, 4.5, 'The Danish Girl')
(24, 5.0, 'Eternally Yours ')
(24, 4.0, 'A Lone Red Apple')
(24, 4.0, 'Changing Places')
(24, 4.5, 'Hideous Kinky: A Novel')
(24, 4.0, 'A False Sense of Well Being')
(24, 4.5, 'A Week in Winter')
(24, 4.0, 'The Arabian Nights : Tales from a Thousand and One Nights ')
(24, 4.5, 'My Century')
(24, 4.0, 'Perv: A Love Story')
(24, 4.5, 'Dakota Born ')
(24, 4.0, 'The Road to Los Angeles')
(24, 4.5, 'Pears on a Willow Tree')
(24, 4.5, 'The Minotaur Takes a Cigarette Break: A Novel')
(24, 4.5, 'The Macgregors')
(24, 4.0, 'The Bridegroom')
(24, 3.0, 'Visitors ')
(24, 4.0, 'The Invisible Man : A Grotesque Romance ')
(24, 3.0, 'Every Man for Himself')
(24, 4.5, 'Girl Walking Backwards')
(24, 4.5, 'A Week in Winter : A Novel')
(24, 4.0, 'A False Sense of Well Being ')
(24, 3.0, 'Headhunters')
(24, 4.5, 'A Kiss from Maddalena')
(24, 4.5, 'Life at These Speeds')
(24, 3.0, 'Half a Heart')
(24, 4.0, 'How Late It Was')
(24, 3.0, 'The Waterworks')
(24, 4.5, 'Fork in the Road')
(24, 3.5, 'A Darker Dream')
(24, 3.5, 'The Devil')
(24, 5.0, 'The Other Side of Thirty: Musings of a Modern Day Bachelor Gal')
(24, 4.0, 'Cold Blooded')
(24, 4.0, 'Leadership is an Art')
(24, 5.0, 'The Other Side of Thirty: Musings of a Modern Day Bachelor Gal')
(24, 4.5, 'Moon Women')
(24, 4.0, 'Since You')
(24, 4.5, 'Breathing Water')
(24, 3.5, 'Dirty Havana Trilogy : A Novel in Stories')
(24, 4.5, 'Baby')
(24, 3.5, 'The Way Forward Is with a Broken Heart')
(24, 4.5, 'Captain Blood: His Odyssey')
(24, 4.0, 'Talking to Addison')
(24, 4.5, 'Holding the Dream ')
(24, 4.5, 'Heartbreaker')
(24, 4.0, 'These Granite Islands: A Novel')
(24, 3.0, 'The Evolution of Jane')
(24, 4.5, 'Fork in the Road')
(24, 4.0, 'Talking to Addison')
(24, 4.5, 'The Children')
(24, 4.5, 'Music for Chameleons ')
(24, 3.0, 'The Poet in Exile')
(24, 4.5, 'A Garden In The Rain')
(24, 3.5, 'Safe Harbour ')
(24, 3.5, 'The Way Forward Is with a Broken Heart')
(24, 4.0, 'These Granite Islands')
(24, 5.0, 'Citizen Washington')
(24, 4.0, 'Flyboy Action Figure Comes with Gasmask')
(24, 4.0, 'A Small Place')
(24, 4.5, 'Continental Drift ')
(24, 4.5, 'Notes of a Dirty Old Man')
(24, 4.5, 'The Minotaur Takes a Cigarette Break')
(24, 4.5, 'Ravyn')
(24, 2.0, 'Eden Burning')
(24, 3.5, 'Dirty Havana Trilogy')
(24, 3.5, 'Anything for Billy : A Novel')
(24, 4.5, 'Guilty Feet')
(24, 4.0, 'Bubbles Ablaze ')
